Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
North,Clay,Cotton,879.358277051549,19.825764509541848,True,True,Rainy,123,7.241304407377507
South,Loam,Soybean,448.3344512197996,17.157186467947962,True,False,Cloudy,134,4.266018378725851
West,Clay,Wheat,359.21597549667007,24.11045102676605,False,False,Rainy,142,2.456950021469073
South,Peaty,Wheat,895.3535026427854,15.012948156127829,True,False,Cloudy,101,6.124098656632387
North,Loam,Cotton,105.92361091104168,22.56704295177527,False,False,Sunny,69,1.0928260908549845
East,Clay,Maize,350.3426350060564,30.219274234093604,False,False,Cloudy,77,2.402437338870001
West,Silt,Soybean,563.6118652212165,17.95517666409583,True,True,Sunny,81,5.76008752784837
West,Clay,Soybean,622.6114472692752,27.97440383682124,True,True,Cloudy,126,6.106426192191249
East,Peaty,Cotton,977.7049134850228,34.242885291631126,False,True,Sunny,132,6.232041014475833
South,Loam,Maize,659.2860617739811,29.4114538451156,True,True,Sunny,60,7.350188876797247
South,Clay,Maize,852.3513553663173,27.802527469091487,False,False,Sunny,119,5.097515431021922
East,Chalky,Cotton,325.86859760316014,22.48432057390472,True,False,Sunny,76,3.778577858664532
South,Silt,Rice,114.61796468503248,26.04365748217255,True,True,Cloudy,60,3.820492248606284
East,Chalky,Soybean,539.829807887605,35.56568406578113,True,True,Cloudy,71,6.391835050374842
South,Loam,Barley,712.6998441577118,39.684587037126846,True,False,Cloudy,60,5.591916870143925
East,Clay,Rice,197.37136204230143,28.402758550672186,False,True,Rainy,67,2.1648566192104117
East,Loam,Rice,799.6080080755727,32.44650272843529,False,True,Sunny,98,5.3841901453045615
East,Loam,Cotton,374.8717735201323,23.34430171263395,True,True,Sunny,69,5.077600504801964
East,Clay,Maize,952.201017990354,24.93326896012647,True,True,Sunny,114,7.002355076809957
East,Sandy,Maize,396.6855731930585,30.227924113720142,False,False,Sunny,92,2.1771707014214514
East,Chalky,Cotton,655.579087366406,23.42394581382225,True,False,Sunny,117,4.784989321127914
East,Sandy,Soybean,754.4332535691128,25.492847741354986,True,False,Rainy,73,5.117944601259588
West,Chalky,Wheat,702.3197149499712,38.82858101272032,False,True,Rainy,90,5.781330006191061
South,Clay,Barley,645.995460057249,31.360407697053606,False,False,Rainy,111,4.4124141299799255
East,Sandy,Cotton,503.7288762736951,25.254994708055573,False,False,Rainy,72,2.848811173404072
North,Sandy,Soybean,879.2127818926613,34.67095692773745,True,True,Cloudy,148,8.001393734597494
West,Peaty,Maize,216.37663355066144,18.042635504758543,False,True,Rainy,81,1.5831301190698757
South,Clay,Barley,847.9165833360769,35.56004051346228,False,True,Rainy,98,6.589309528289386
West,Chalky,Cotton,659.5101517604409,32.021960668294405,True,True,Cloudy,148,6.12818236283394
South,Loam,Maize,211.42707314797732,25.545618037408964,False,False,Sunny,72,1.9017216345228756
West,Sandy,Barley,269.5380201521417,21.60099684628248,False,False,Rainy,75,0.9416835447386224
East,Peaty,Cotton,895.838620560392,34.84742236457481,True,False,Sunny,87,7.03660834296403
West,Clay,Soybean,824.4693567889987,29.19720893479576,False,True,Sunny,97,6.277521017838184
West,Silt,Wheat,448.4882868320272,33.52921395957773,True,True,Cloudy,125,5.207486946967316
East,Silt,Cotton,357.2380214186568,28.83651589324603,True,True,Cloudy,73,4.744961596801971
East,Sandy,Barley,837.960445101393,17.01791123747899,False,True,Rainy,135,5.7816954332963135
South,Sandy,Cotton,450.104149561385,37.14484719912563,True,True,Rainy,91,5.010014361513044
West,Loam,Barley,235.9446826840538,21.37952334578003,False,True,Sunny,97,2.824498164189049
South,Silt,Barley,987.789299769836,20.32422911672367,False,True,Sunny,87,6.124575065966031
East,Chalky,Wheat,289.87086857965323,28.80928484799735,True,True,Cloudy,115,4.537537665478075
East,Peaty,Barley,148.50989406862328,18.53856733117106,True,False,Cloudy,90,2.2890852368158243
West,Loam,Cotton,889.305738610359,38.09402539844341,False,False,Sunny,133,5.691880731530343
South,Clay,Cotton,591.4636172928765,28.03010225162722,True,True,Sunny,148,6.565745816849343
West,Silt,Cotton,703.5620134552581,24.67165150442812,False,True,Cloudy,79,6.067666366279674
South,Peaty,Cotton,378.2035263250213,26.5260593237188,True,False,Sunny,66,2.9516001190555428
South,Peaty,Soybean,436.4456548477251,24.902631364027656,False,False,Rainy,107,2.7572183668118746
South,Peaty,Barley,262.4299311669931,20.25230122159586,False,True,Rainy,102,2.199290297020365
East,Silt,Barley,802.6787420200332,28.60978070300257,False,False,Sunny,89,5.2151687179934925
East,Sandy,Wheat,775.5309911645705,25.79909774939017,False,False,Rainy,128,4.791902157242967
West,Sandy,Barley,180.41464882874456,35.11158507881565,True,True,Sunny,63,5.064515839484975
East,Peaty,Barley,172.70622635421677,20.89537716999016,True,False,Sunny,133,2.794599454327677
North,Peaty,Soybean,289.84702186070297,17.350720756133256,False,False,Sunny,83,2.28800228935949
West,Clay,Barley,179.97917599392832,37.17016665330411,True,False,Cloudy,64,3.074135389747644
South,Chalky,Cotton,686.206931715546,38.894793347333405,False,True,Cloudy,114,5.854473284389747
South,Clay,Rice,270.2282591557346,29.652869211068605,True,True,Rainy,123,4.300340177321001
South,Peaty,Wheat,943.056816755634,22.76478983071132,True,True,Rainy,125,8.362985419440141
South,Sandy,Soybean,561.1040952662304,26.13806639907677,False,True,Rainy,146,3.2684972622135646
West,Silt,Barley,508.7359615514686,32.83577153481197,True,True,Cloudy,66,5.821339123929096
East,Clay,Cotton,931.0659648834816,30.755336281561437,False,False,Rainy,106,4.3926575876155205
North,Chalky,Soybean,488.2362519991498,17.805907624998973,True,True,Cloudy,96,5.423357502285956
North,Silt,Rice,504.4319129208922,32.45133347725009,False,True,Sunny,97,4.887271167088573
East,Silt,Barley,479.17875594089503,22.91901014299849,True,True,Sunny,61,5.3697728785707
South,Peaty,Wheat,902.7572725128002,32.44683047621051,False,False,Cloudy,69,5.08893982710805
East,Silt,Barley,656.4248104581319,38.52055621672186,False,True,Rainy,134,5.37968475107473
South,Clay,Soybean,754.1877286092656,33.300190714629025,True,True,Cloudy,60,7.374890958103899
North,Clay,Cotton,994.2079406677744,35.87519116441315,False,False,Sunny,90,6.166113455104583
North,Clay,Soybean,129.9558423760736,30.136135742039265,True,True,Sunny,93,3.6531863565975966
West,Clay,Maize,146.31956338348954,20.650552095178814,False,False,Cloudy,132,0.8953773146233655
West,Chalky,Wheat,981.202867816548,21.28020707724517,True,True,Cloudy,128,8.015637873013153
South,Sandy,Soybean,941.8255772174718,20.909060329449357,True,False,Sunny,143,6.0759552845920926
North,Chalky,Soybean,136.97853281874208,33.307000585865666,True,True,Sunny,73,3.4211468422721643
South,Clay,Cotton,981.2396270034142,33.7780532434465,True,True,Rainy,106,8.554452804772671
East,Peaty,Rice,543.9432295105764,18.46294622431334,False,False,Rainy,111,3.245191302092896
South,Clay,Barley,644.0352454162255,23.840739942113643,False,True,Sunny,137,4.473957924521661
North,Chalky,Wheat,867.6935412718933,15.428714009498693,True,True,Sunny,139,7.493862127866155
West,Clay,Wheat,358.9515519404793,32.4499506826987,False,True,Cloudy,114,3.507382715500887
East,Loam,Maize,694.4480039577044,34.39031325345743,True,False,Rainy,138,6.102020719860539
West,Sandy,Soybean,996.9629546129626,33.38057635037246,True,True,Rainy,60,8.494853278562857
North,Sandy,Rice,556.322697691224,27.501548625689267,False,True,Rainy,118,4.223433883623432
West,Sandy,Barley,726.9048254850412,22.30555151694953,True,True,Rainy,72,6.715964846947532
South,Sandy,Cotton,346.7149800997636,25.63846689814313,True,False,Sunny,126,4.11164724711617
South,Loam,Cotton,255.5853197603488,31.938235160803096,True,True,Rainy,80,4.80060384016635
South,Clay,Wheat,697.2260946851333,29.688312092097988,True,True,Rainy,102,6.406883698069304
East,Sandy,Cotton,920.0803923189552,16.75144570146134,True,False,Rainy,108,6.636090905770822
East,Chalky,Rice,177.79858612758994,15.250055271682225,True,False,Rainy,120,2.5843410010037275
North,Chalky,Barley,981.7117777170646,22.88815707166596,False,False,Rainy,149,4.640068223460748
West,Clay,Rice,662.8245982214474,35.289000182872954,False,False,Cloudy,130,3.295079200612612
North,Sandy,Barley,481.7882793883811,29.50271775545744,True,True,Sunny,129,5.399657561540426
East,Peaty,Maize,347.8743812214764,33.26127506091362,False,True,Cloudy,80,3.878543225544544
South,Loam,Rice,447.3848298227082,30.253412026709174,False,False,Cloudy,137,4.2506352582804015
South,Silt,Maize,720.8602623305356,16.24222989844148,True,False,Rainy,131,5.150347270829511
North,Loam,Cotton,734.6578749208809,28.742297528200574,False,False,Rainy,65,4.283012781128706
North,Loam,Soybean,160.22670319304007,31.215726296572868,True,True,Cloudy,72,3.711845118829408
North,Silt,Rice,864.8730934850435,30.94736461668869,True,True,Cloudy,79,7.597003941309971
West,Silt,Cotton,829.1623179890665,29.103043069410766,True,True,Sunny,61,6.485034283415087
East,Peaty,Cotton,648.6679179448972,34.06865355197071,True,True,Rainy,77,7.253532915919319
North,Sandy,Soybean,721.3023293993064,37.51555359083439,True,False,Sunny,140,5.62462315008411
South,Chalky,Soybean,360.43612445810686,20.118915982903687,False,True,Cloudy,100,3.041272020261319
West,Peaty,Maize,213.8734653434892,36.98260910009769,True,True,Cloudy,70,4.319234184187501
East,Sandy,Maize,881.2411313998775,25.75846168904205,False,False,Rainy,98,3.9857957244452495
South,Sandy,Wheat,249.25192335646645,17.95172917623461,True,True,Cloudy,110,4.4555783428931885
East,Peaty,Rice,271.74906666764366,34.720777522482265,False,True,Rainy,136,2.9040312979675447
East,Silt,Cotton,341.2319221814481,19.45827659266425,False,False,Cloudy,72,2.8535491747399395
West,Sandy,Wheat,445.931322323249,16.468118675934267,True,False,Cloudy,71,3.1446690075378285
South,Loam,Cotton,464.5866902403105,23.549045779432458,True,True,Rainy,80,5.36389223446575
North,Sandy,Maize,957.3271615733336,20.56640807283304,True,False,Rainy,130,6.517341846315604
West,Silt,Cotton,455.47102377726776,22.013464277632245,False,True,Sunny,141,3.887565589961948
East,Clay,Wheat,449.4421497942406,33.3953175337907,True,True,Sunny,88,5.587288442284235
West,Peaty,Wheat,637.5879279141412,22.81946382656464,False,True,Rainy,74,5.291380880921073
East,Clay,Maize,847.1323038506431,17.25744174597301,True,False,Sunny,146,6.021753617864379
North,Loam,Soybean,369.472461680696,30.026536956297285,False,False,Cloudy,110,2.6313643085213503
East,Sandy,Soybean,908.5652969688056,16.366244806713713,False,True,Cloudy,97,5.3182933375750885
South,Peaty,Rice,999.6870785905668,29.14701163282991,True,True,Cloudy,110,7.851980171116822
South,Sandy,Barley,486.8970996693504,34.92718232973221,True,False,Rainy,127,4.564994338697948
West,Peaty,Barley,321.0138378409493,16.482655428710792,False,False,Sunny,61,1.8609179933597289
North,Sandy,Maize,581.1047302449977,39.84117592192887,False,True,Sunny,114,4.842688601692688
South,Clay,Wheat,792.8283668790349,23.25647538778032,False,False,Cloudy,63,4.446641008160711
East,Sandy,Soybean,602.2123692780605,32.94022968494044,False,True,Sunny,91,4.882788178124788
East,Sandy,Cotton,130.89582460834026,38.73625482287106,True,False,Cloudy,80,3.8704398363836496
East,Loam,Barley,794.8120351795876,26.351330797546268,False,True,Rainy,147,6.664167952957802
West,Chalky,Soybean,555.412811233769,19.48918709142908,True,False,Cloudy,139,4.6177475708857605
South,Chalky,Rice,548.3184548079394,18.52536058498698,True,False,Sunny,93,4.959549753477981
East,Silt,Soybean,788.5159020090966,30.228579323707105,True,False,Cloudy,149,6.09083912742032
North,Loam,Barley,490.4589481471553,21.321862928000694,False,True,Cloudy,109,3.624309007504392
West,Loam,Soybean,736.8445281427022,36.904833941570246,False,True,Rainy,67,5.0185855267475326
West,Peaty,Soybean,188.47501723209612,15.250931490322603,False,False,Rainy,70,0.7602238314434697
West,Sandy,Rice,834.3331426981797,31.662347354310416,False,False,Sunny,83,4.496433277182356
East,Silt,Barley,426.842466643714,32.30486736673018,True,True,Sunny,122,5.904151052860184
West,Silt,Wheat,985.452715192631,20.67202771700455,True,True,Sunny,96,7.20120772699314
East,Peaty,Cotton,614.941604896535,39.37669273020761,False,True,Sunny,147,4.533093790604285
South,Silt,Cotton,357.0096151947912,21.873823571625024,False,True,Sunny,79,1.9677644319209755
North,Clay,Barley,450.7687036595075,23.82252603715048,True,False,Cloudy,128,3.647625616785744
North,Chalky,Soybean,112.39719268364242,21.48021842895005,True,False,Cloudy,133,2.781385440554756
South,Sandy,Rice,978.7976554688707,20.331343856242302,True,True,Rainy,127,7.630136951809369
East,Peaty,Cotton,602.3611930735636,27.951903614664857,False,False,Sunny,116,3.1887145474311693
West,Loam,Wheat,344.2143982189626,37.55839263087499,False,False,Sunny,105,2.0806491768075803
East,Sandy,Rice,262.1645186291453,28.55682655913721,False,True,Rainy,79,2.2067549153322776
East,Sandy,Wheat,427.7465116955029,39.43242882299643,False,True,Cloudy,143,5.075476624988359
North,Peaty,Maize,222.113051979795,33.579043003533315,False,True,Sunny,123,3.1706756324231757
North,Peaty,Rice,268.4408185146364,35.830173398345124,True,False,Rainy,105,4.260884251491095
East,Chalky,Cotton,252.1982837712212,37.576997133254125,True,False,Sunny,142,3.605198564671964
South,Chalky,Maize,672.9213573772341,32.04143305216759,False,True,Cloudy,74,5.871923113970442
South,Silt,Soybean,175.28898894575022,35.512970563773465,True,False,Cloudy,116,2.715903800298471
West,Clay,Wheat,259.8538787610282,36.14595304225661,False,False,Cloudy,139,1.8121010193347185
North,Loam,Rice,988.4851940706692,16.312741582330997,True,True,Rainy,126,7.957690319772066
North,Peaty,Cotton,629.8403573410287,35.45481899144804,True,True,Sunny,130,7.051213770404297
South,Peaty,Barley,262.13467354915144,39.38578902883022,True,True,Sunny,143,4.386321914452022
West,Clay,Barley,495.9028143275612,17.750448625387016,False,False,Cloudy,127,3.50800812441139
East,Sandy,Wheat,423.178206800559,26.895787390708172,False,False,Rainy,61,3.0086370301148686
East,Loam,Cotton,293.3328314354227,30.286477574101298,False,True,Cloudy,95,3.556932283375816
East,Peaty,Wheat,193.33786108588717,18.210401501798763,True,False,Rainy,149,3.2591586488402435
North,Sandy,Wheat,349.7885009717154,21.77240009282408,False,True,Cloudy,63,3.435621902057936
North,Sandy,Cotton,276.45185235040793,34.58723730369647,True,False,Sunny,105,3.9032544742928255
East,Clay,Maize,253.2270636244529,25.808960252803605,False,True,Rainy,64,2.605739769403879
East,Chalky,Soybean,111.78277045559958,22.320749548121547,True,False,Rainy,90,2.8488735858569747
East,Sandy,Wheat,405.15006008650886,32.59124233204713,False,True,Cloudy,78,3.781627318424748
South,Clay,Maize,695.0808859867154,16.36590984891289,False,False,Sunny,116,3.893686888167853
West,Silt,Cotton,802.7961563614452,23.36868178873408,True,True,Cloudy,117,7.819062153106558
South,Peaty,Soybean,849.4256726933153,31.094081513857443,True,False,Cloudy,63,6.95886443609454
West,Clay,Wheat,374.0951275352612,25.721845948495567,True,True,Cloudy,94,5.043644668108559
West,Peaty,Rice,671.3787893577611,24.770389776678627,True,False,Sunny,124,5.740351674535766
East,Peaty,Wheat,130.6421431976812,24.66161408942874,True,True,Cloudy,127,2.934691426745408
North,Sandy,Barley,530.7250063488268,31.97626536529188,False,True,Rainy,135,3.3655561043833764
North,Peaty,Barley,287.0491090300198,36.51131343912618,True,False,Sunny,109,4.39820361788625
West,Peaty,Soybean,955.7998703232288,16.992826886440927,False,True,Sunny,110,6.221617065008622
West,Chalky,Wheat,461.0511064856688,26.364901156757085,False,True,Cloudy,75,3.988423132506897
North,Sandy,Cotton,786.0881519145986,33.27996911388514,True,False,Sunny,133,6.4735172789959705
East,Sandy,Rice,371.12511480611744,36.570020940389256,True,True,Sunny,139,5.398978901902602
North,Silt,Maize,683.5427585189127,27.644623705850837,False,False,Cloudy,138,3.5696182137071304
North,Peaty,Maize,668.6526029719353,18.774987642382253,False,True,Cloudy,74,4.329964041971024
East,Sandy,Barley,908.3631133892166,19.5811429481047,True,True,Rainy,88,7.853729515670971
South,Chalky,Soybean,688.6155100289361,26.71281326854273,True,True,Sunny,102,6.103504204002373
North,Sandy,Wheat,247.6679766618127,36.721838744361925,True,False,Sunny,81,3.5330562668566023
East,Sandy,Maize,329.2513869101398,30.978221881448697,True,False,Cloudy,109,3.9391460901414
West,Clay,Rice,136.4897245876744,30.3060816759678,False,False,Rainy,119,1.976516468488184
West,Loam,Rice,199.62762535870516,19.33406474371,True,True,Rainy,119,4.338685006987146
North,Silt,Maize,148.25024753146067,32.13807767246156,True,False,Rainy,97,2.6236634929765774
West,Peaty,Soybean,202.8959820295333,26.566583704630386,True,True,Rainy,71,4.140308752112262
North,Silt,Cotton,777.3826927883017,28.7179820205024,False,True,Cloudy,132,5.100224170581659
North,Silt,Rice,560.6442782942279,18.759686218189973,True,False,Sunny,112,5.055401758938371
South,Chalky,Wheat,407.8691871547711,39.1502074363668,False,True,Rainy,141,4.120423841082654
South,Sandy,Wheat,518.0361816349352,15.096566928846531,True,True,Rainy,113,4.807268410461077
South,Silt,Soybean,578.5815199765648,34.26038730094801,False,True,Sunny,62,3.9511873961127466
West,Loam,Soybean,813.9685106693324,34.74085303251475,True,False,Cloudy,126,6.937872367964441
North,Clay,Soybean,413.6416238803197,32.954123803507855,False,True,Rainy,108,3.505325878837787
